"url","route_pattern","diff_type","observed_status","canonical","notes"
"https://www.enhe-tech.com.cn/en/ai-skills/a-skill","","CODE_PRODUCTION_DRIFT","200","https://www.enhe-tech.com.cn/en/ai-skills/a-skill","sitemap URL has no matching public local page pattern"
"https://www.enhe-tech.com.cn/software/local-ai-voice-generator-for-voiceover-materials","/software/:slug","MATCHED","200","https://www.enhe-tech.com.cn/software/local-ai-voice-generator-for-voiceover-materials","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/software/local-ai-voice-generator-for-voiceover-materials","/en/software/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/software/local-ai-voice-generator-for-voiceover-materials","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/account-services/chatgpt-codex-dalle","/account-services/:slug","MATCHED","200","https://www.enhe-tech.com.cn/account-services/chatgpt-codex-dalle","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/account-services/chatgpt-codex-dalle","/en/account-services/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/account-services/chatgpt-codex-dalle","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/software/no-code-chat-screenshot-maker","/software/:slug","MATCHED","200","https://www.enhe-tech.com.cn/software/no-code-chat-screenshot-maker","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/software/no-code-chat-screenshot-maker","/en/software/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/software/no-code-chat-screenshot-maker","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/account-services/chatgpt-plus-100","/account-services/:slug","MATCHED","200","https://www.enhe-tech.com.cn/account-services/chatgpt-plus-100","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/account-services/chatgpt-plus-100","/en/account-services/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/account-services/chatgpt-plus-100","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/google-gemini-api-managed-agents-3-6-flash-hooks","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/google-gemini-api-managed-agents-3-6-flash-hooks","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/google-gemini-api-managed-agents-3-6-flash-hooks","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/google-gemini-api-managed-agents-3-6-flash-hooks","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/ai-news-and-trend-insights-from-information-to-action","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/ai-news-and-trend-insights-from-information-to-action","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/ai-news-and-trend-insights-from-information-to-action","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai-2","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/cisa-ai-ai-2","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/cisa-ai-ai-2","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/cisa-ai-ai-2","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/agentic-ai","/ai-news/:slug","LANGUAGE_PARTNER_MISSING","200","https://www.enhe-tech.com.cn/ai-news/agentic-ai","HTTP/local route/canonical aligned, but public HTML had no hreflang_en partner"
"https://www.enhe-tech.com.cn/ai-news/openai-workspace-agents-chatgpt-ai","/ai-news/:slug","LANGUAGE_PARTNER_MISSING","200","https://www.enhe-tech.com.cn/ai-news/openai-workspace-agents-chatgpt-ai","HTTP/local route/canonical aligned, but public HTML had no hreflang_en partner"
"https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/ai-task-scheduling","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/ai-task-scheduling","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/ai-task-scheduling","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-mcp-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-mcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-mcp-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-mcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/beijing-baai-conference-pushes-ai-agents-further-into-real-world-deployment","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/cloudflare-webmcp-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-webmcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/cloudflare-webmcp-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/cloudflare-webmcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/meta-business-agent-whatsapp-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/meta-business-agent-whatsapp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/meta-business-agent-whatsapp-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/meta-business-agent-whatsapp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-copilot-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-copilot-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/tencent-cloud-efficiency-agent-tools","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/tencent-cloud-efficiency-agent-tools","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/tencent-cloud-efficiency-agent-tools","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/tencent-cloud-efficiency-agent-tools","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/ibm-power-autonomous-operations-ai-2","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/ibm-power-autonomous-operations-ai-2","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/ibm-power-autonomous-operations-ai-2","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/ibm-power-autonomous-operations-ai-2","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/adobe-creative-agent-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/adobe-creative-agent-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/adobe-creative-agent-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/adobe-creative-agent-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-ai-credits-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-copilot-ai-credits-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-ai-credits-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-copilot-ai-credits-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-agent-finder-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-agent-finder-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-agent-finder-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-agent-finder-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/cli-ai-agent","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/cli-ai-agent","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/cli-ai-agent","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/cli-ai-agent","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/google-deepmind-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/google-deepmind-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/google-deepmind-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/google-deepmind-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/google-a2a-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/google-a2a-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/google-a2a-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/google-a2a-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/it-6","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/it-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/it-6","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/it-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/agentic-infra-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/agentic-infra-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/agentic-infra-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/aws-bedrock-agentcore","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/aws-bedrock-agentcore","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/aws-bedrock-agentcore","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/aws-bedrock-agentcore","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/databricks-genie-one-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/databricks-genie-one-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/databricks-genie-one-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/databricks-genie-one-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/openai-chatgpt-enterprise-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/openai-chatgpt-enterprise-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/openai-chatgpt-enterprise-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/openai-chatgpt-enterprise-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/ibm-power-autonomous-operations-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/ibm-power-autonomous-operations-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/ibm-power-autonomous-operations-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/ibm-power-autonomous-operations-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/paddleocr-3-7-0-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/paddleocr-3-7-0-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/paddleocr-3-7-0-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/paddleocr-3-7-0-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-mcp-mcp","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-mcp-mcp","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-mcp-mcp","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-mcp-mcp","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/deepmind-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/deepmind-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/deepmind-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/deepmind-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/qwen-code-agent-team","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/qwen-code-agent-team","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/qwen-code-agent-team","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/qwen-code-agent-team","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/cloudflare-agent-readiness-aeo-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/cloudflare-agent-readiness-aeo-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/cloudflare-agent-readiness-aeo-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/cloudflare-agent-readiness-aeo-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/jetbrains-junie-beta-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/jetbrains-junie-beta-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/jetbrains-junie-beta-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/jetbrains-junie-beta-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-mcp-server-initialize-6","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-mcp-server-initialize-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-mcp-server-initialize-6","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-mcp-server-initialize-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/claude-code-artifacts-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/claude-code-artifacts-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/claude-code-artifacts-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/claude-code-artifacts-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/google-cloud-dict-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/google-cloud-dict-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/google-cloud-dict-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/google-cloud-dict-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/skill-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/skill-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/skill-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/skill-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/openai-astra","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/openai-astra","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/openai-astra","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/openai-astra","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/loongsuite-pilot-coding-agent","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/loongsuite-pilot-coding-agent","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/loongsuite-pilot-coding-agent","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/loongsuite-pilot-coding-agent","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/openai-patch-the-planet-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/openai-patch-the-planet-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/openai-patch-the-planet-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/openai-patch-the-planet-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/copilot-review-6","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/copilot-review-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/copilot-review-6","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/copilot-review-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/aidbs-agent-ready","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/aidbs-agent-ready","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/aidbs-agent-ready","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/anolisa-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/anolisa-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/anolisa-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/anolisa-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/google-cloud-agent-platform","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/google-cloud-agent-platform","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/google-cloud-agent-platform","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/google-cloud-agent-platform","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/claude-tag-ai-slack","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/claude-tag-ai-slack","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/claude-tag-ai-slack","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/claude-tag-ai-slack","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/nvidia-agent-toolkit-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/nvidia-agent-toolkit-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/nvidia-agent-toolkit-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/nvidia-agent-toolkit-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/m-files-custom-agents-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/m-files-custom-agents-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/m-files-custom-agents-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/m-files-custom-agents-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/qwen-code-ai-cli","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/qwen-code-ai-cli","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/qwen-code-ai-cli","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/qwen-code-ai-cli","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/agentrun-skill-mcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/agentrun-skill-mcp-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/agentrun-skill-mcp-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/how-to-choose-ai-tool-website","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/how-to-choose-ai-tool-website","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/how-to-choose-ai-tool-website","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/how-to-choose-ai-tool-website","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/github-copilot-cli-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/github-copilot-cli-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/github-copilot-cli-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/github-copilot-cli-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/chatbox-to-personal-ai-companion-desktop-execution","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/chatbox-to-personal-ai-companion-desktop-execution","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/chatbox-to-personal-ai-companion-desktop-execution","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/chatbox-to-personal-ai-companion-desktop-execution","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/windows-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/windows-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/windows-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/windows-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/openai-codex-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/openai-codex-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/openai-codex-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/openai-codex-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-tool-station-user-guide","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/enhe-ai-tool-station-user-guide","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-tool-station-user-guide","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-tool-station-user-guide","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/openai-broadcom-jalape-o","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/openai-broadcom-jalape-o","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/openai-broadcom-jalape-o","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/openai-broadcom-jalape-o","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/enhe-ai-ai","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/enhe-ai-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-ai","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/enhe-ai-ai","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-6","/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/ai-news/claude-reflect-ai-6","public sitemap, HTTP, local route and canonical aligned at observed time"
"https://www.enhe-tech.com.cn/en/ai-news/claude-reflect-ai-6","/en/ai-news/:slug","MATCHED","200","https://www.enhe-tech.com.cn/en/ai-news/claude-reflect-ai-6","public sitemap, HTTP, local route and canonical aligned at observed time"
