run,viewport,locale,path,pageKind,targetType,targetIndex,supportRect,targetRect,gap,intersection,verticalIntersection,targetClientWidth,targetScrollWidth,targetClientHeight,targetScrollHeight,rootOverflow,textClipped,supportMode,supportWidth,supportHeight,exclusionReserve,targetMarginInlineEnd,targetMarginInlineStart,targetPaddingInlineEnd,cardWidth,railWidth,gridWidth,layoutChanged,candidateCount,pass,repeatStable
1,1198,zh,/software,software,load-more,0,"{""left"":1086,""right"":1174,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":33,""right"":135,""top"":852.921875,""bottom"":899.71875,""width"":102,""height"":46.796875}",951,0,23.078125,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1198,zh,/software,software,footer-link,9,"{""left"":1086,""right"":1174,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":930.125,""right"":1062,""top"":855.859375,""bottom"":899.859375,""width"":131.875,""height"":44}",24,0,20.140625,132,132,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1199,zh,/software,software,new-releases,0,"{""left"":1087,""right"":1175,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":918.5,""right"":1040.5,""top"":856.078125,""bottom"":900.078125,""width"":122,""height"":44}",46.5,0,19.921875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1199,zh,/software,software,featured,0,"{""left"":1087,""right"":1175,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":630.5,""right"":856.5,""top"":856.34375,""bottom"":900.34375,""width"":226,""height"":44}",230.5,0,19.65625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1199,zh,/software,software,all-products,0,"{""left"":1087,""right"":1175,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":918.5,""right"":1040.5,""top"":855.609375,""bottom"":899.609375,""width"":122,""height"":44}",46.5,0,20.390625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1199,zh,/software,software,load-more,0,"{""left"":1087,""right"":1175,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":33.5,""right"":135.5,""top"":853.078125,""bottom"":899.875,""width"":102,""height"":46.796875}",951.5,0,22.921875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1199,zh,/software,software,footer-link,9,"{""left"":1087,""right"":1175,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":930.90625,""right"":1063,""top"":856.015625,""bottom"":900.015625,""width"":132.09375,""height"":44}",24,0,19.984375,132,132,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1200,zh,/software,software,new-releases,0,"{""left"":1088,""right"":1176,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":919,""right"":1041,""top"":856.1875,""bottom"":900.1875,""width"":122,""height"":44}",47,0,19.8125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1200,zh,/software,software,featured,0,"{""left"":1088,""right"":1176,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":631,""right"":857,""top"":855.5,""bottom"":899.5,""width"":226,""height"":44}",231,0,20.5,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1200,zh,/software,software,all-products,0,"{""left"":1088,""right"":1176,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":919,""right"":1041,""top"":855.8125,""bottom"":899.8125,""width"":122,""height"":44}",47,0,20.1875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1200,zh,/software,software,load-more,0,"{""left"":1088,""right"":1176,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":34,""right"":136,""top"":853.28125,""bottom"":900.078125,""width"":102,""height"":46.796875}",952,0,22.71875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1200,zh,/software,software,footer-link,9,"{""left"":1088,""right"":1176,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":931.671875,""right"":1064,""top"":856.21875,""bottom"":900.21875,""width"":132.328125,""height"":44}",24,0,19.78125,132,132,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1201,zh,/software,software,new-releases,0,"{""left"":1089,""right"":1177,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":919.5,""right"":1041.5,""top"":856.25,""bottom"":900.25,""width"":122,""height"":44}",47.5,0,19.75,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1201,zh,/software,software,featured,0,"{""left"":1089,""right"":1177,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":631.5,""right"":857.5,""top"":855.5625,""bottom"":899.5625,""width"":226,""height"":44}",231.5,0,20.4375,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1201,zh,/software,software,all-products,0,"{""left"":1089,""right"":1177,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":919.5,""right"":1041.5,""top"":855.875,""bottom"":899.875,""width"":122,""height"":44}",47.5,0,20.125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1201,zh,/software,software,load-more,0,"{""left"":1089,""right"":1177,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":34.5,""right"":136.5,""top"":853.34375,""bottom"":900.140625,""width"":102,""height"":46.796875}",952.5,0,22.65625,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1201,zh,/software,software,footer-link,9,"{""left"":1089,""right"":1177,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":932.4375,""right"":1065,""top"":856.28125,""bottom"":900.28125,""width"":132.5625,""height"":44}",24,0,19.71875,133,133,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1202,zh,/software,software,new-releases,0,"{""left"":1090,""right"":1178,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":920,""right"":1042,""top"":856.3125,""bottom"":900.3125,""width"":122,""height"":44}",48,0,19.6875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1202,zh,/software,software,featured,0,"{""left"":1090,""right"":1178,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":632,""right"":858,""top"":855.625,""bottom"":899.625,""width"":226,""height"":44}",232,0,20.375,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1202,zh,/software,software,all-products,0,"{""left"":1090,""right"":1178,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":920,""right"":1042,""top"":855.9375,""bottom"":899.9375,""width"":122,""height"":44}",48,0,20.0625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1202,zh,/software,software,load-more,0,"{""left"":1090,""right"":1178,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":35,""right"":137,""top"":853.40625,""bottom"":900.203125,""width"":102,""height"":46.796875}",953,0,22.59375,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1202,zh,/software,software,footer-link,9,"{""left"":1090,""right"":1178,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":933.203125,""right"":1066,""top"":856.34375,""bottom"":900.34375,""width"":132.796875,""height"":44}",24,0,19.65625,133,133,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1203,zh,/software,software,new-releases,0,"{""left"":1091,""right"":1179,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":920.5,""right"":1042.5,""top"":856.375,""bottom"":900.375,""width"":122,""height"":44}",48.5,0,19.625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1203,zh,/software,software,featured,0,"{""left"":1091,""right"":1179,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":632.5,""right"":858.5,""top"":855.6875,""bottom"":899.6875,""width"":226,""height"":44}",232.5,0,20.3125,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1203,zh,/software,software,all-products,0,"{""left"":1091,""right"":1179,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":920.5,""right"":1042.5,""top"":856,""bottom"":900,""width"":122,""height"":44}",48.5,0,20,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1203,zh,/software,software,load-more,0,"{""left"":1091,""right"":1179,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":35.5,""right"":137.5,""top"":853.46875,""bottom"":900.265625,""width"":102,""height"":46.796875}",953.5,0,22.53125,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1203,zh,/software,software,footer-link,9,"{""left"":1091,""right"":1179,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":933.984375,""right"":1067,""top"":856.40625,""bottom"":900.40625,""width"":133.015625,""height"":44}",24,0,19.59375,133,133,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1204,zh,/software,software,new-releases,0,"{""left"":1092,""right"":1180,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":921,""right"":1043,""top"":856.421875,""bottom"":900.421875,""width"":122,""height"":44}",49,0,19.578125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1204,zh,/software,software,featured,0,"{""left"":1092,""right"":1180,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":633,""right"":859,""top"":855.734375,""bottom"":899.734375,""width"":226,""height"":44}",233,0,20.265625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1204,zh,/software,software,all-products,0,"{""left"":1092,""right"":1180,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":921,""right"":1043,""top"":856.046875,""bottom"":900.046875,""width"":122,""height"":44}",49,0,19.953125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1204,zh,/software,software,load-more,0,"{""left"":1092,""right"":1180,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":36,""right"":138,""top"":853.515625,""bottom"":900.3125,""width"":102,""height"":46.796875}",954,0,22.484375,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1204,zh,/software,software,footer-link,9,"{""left"":1092,""right"":1180,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":934.75,""right"":1068,""top"":856.453125,""bottom"":900.453125,""width"":133.25,""height"":44}",24,0,19.546875,133,133,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1205,zh,/software,software,new-releases,0,"{""left"":1093,""right"":1181,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":921.5,""right"":1043.5,""top"":856.484375,""bottom"":900.484375,""width"":122,""height"":44}",49.5,0,19.515625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1205,zh,/software,software,featured,0,"{""left"":1093,""right"":1181,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":633.5,""right"":859.5,""top"":855.796875,""bottom"":899.796875,""width"":226,""height"":44}",233.5,0,20.203125,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1205,zh,/software,software,all-products,0,"{""left"":1093,""right"":1181,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":921.5,""right"":1043.5,""top"":856.109375,""bottom"":900.109375,""width"":122,""height"":44}",49.5,0,19.890625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1205,zh,/software,software,load-more,0,"{""left"":1093,""right"":1181,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":36.5,""right"":138.5,""top"":853.578125,""bottom"":900.375,""width"":102,""height"":46.796875}",954.5,0,22.421875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1205,zh,/software,software,footer-link,9,"{""left"":1093,""right"":1181,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":935.515625,""right"":1069,""top"":855.515625,""bottom"":899.515625,""width"":133.484375,""height"":44}",24,0,20.484375,133,133,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1206,zh,/software,software,new-releases,0,"{""left"":1094,""right"":1182,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":922,""right"":1044,""top"":855.546875,""bottom"":899.546875,""width"":122,""height"":44}",50,0,20.453125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1206,zh,/software,software,featured,0,"{""left"":1094,""right"":1182,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":634,""right"":860,""top"":855.859375,""bottom"":899.859375,""width"":226,""height"":44}",234,0,20.140625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1206,zh,/software,software,all-products,0,"{""left"":1094,""right"":1182,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":922,""right"":1044,""top"":856.171875,""bottom"":900.171875,""width"":122,""height"":44}",50,0,19.828125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1206,zh,/software,software,load-more,0,"{""left"":1094,""right"":1182,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":37,""right"":139,""top"":853.640625,""bottom"":900.4375,""width"":102,""height"":46.796875}",955,0,22.359375,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1206,zh,/software,software,footer-link,9,"{""left"":1094,""right"":1182,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":936.296875,""right"":1070,""top"":855.578125,""bottom"":899.578125,""width"":133.703125,""height"":44}",24,0,20.421875,134,134,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1207,zh,/software,software,new-releases,0,"{""left"":1095,""right"":1183,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":922.5,""right"":1044.5,""top"":855.609375,""bottom"":899.609375,""width"":122,""height"":44}",50.5,0,20.390625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1207,zh,/software,software,featured,0,"{""left"":1095,""right"":1183,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":634.5,""right"":860.5,""top"":855.921875,""bottom"":899.921875,""width"":226,""height"":44}",234.5,0,20.078125,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1207,zh,/software,software,all-products,0,"{""left"":1095,""right"":1183,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":922.5,""right"":1044.5,""top"":856.234375,""bottom"":900.234375,""width"":122,""height"":44}",50.5,0,19.765625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1207,zh,/software,software,load-more,0,"{""left"":1095,""right"":1183,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":37.5,""right"":139.5,""top"":852.703125,""bottom"":899.5,""width"":102,""height"":46.796875}",955.5,0,23.296875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1207,zh,/software,software,footer-link,9,"{""left"":1095,""right"":1183,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":937.0625,""right"":1071,""top"":855.640625,""bottom"":899.640625,""width"":133.9375,""height"":44}",24,0,20.359375,134,134,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1208,zh,/software,software,new-releases,0,"{""left"":1096,""right"":1184,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":923,""right"":1045,""top"":855.671875,""bottom"":899.671875,""width"":122,""height"":44}",51,0,20.328125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1208,zh,/software,software,featured,0,"{""left"":1096,""right"":1184,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":635,""right"":861,""top"":855.984375,""bottom"":899.984375,""width"":226,""height"":44}",235,0,20.015625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1208,zh,/software,software,all-products,0,"{""left"":1096,""right"":1184,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":923,""right"":1045,""top"":856.296875,""bottom"":900.296875,""width"":122,""height"":44}",51,0,19.703125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1208,zh,/software,software,load-more,0,"{""left"":1096,""right"":1184,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":38,""right"":140,""top"":852.765625,""bottom"":899.5625,""width"":102,""height"":46.796875}",956,0,23.234375,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1208,zh,/software,software,footer-link,9,"{""left"":1096,""right"":1184,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":937.828125,""right"":1072,""top"":855.703125,""bottom"":899.703125,""width"":134.171875,""height"":44}",24,0,20.296875,134,134,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1209,zh,/software,software,new-releases,0,"{""left"":1097,""right"":1185,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":923.5,""right"":1045.5,""top"":855.734375,""bottom"":899.734375,""width"":122,""height"":44}",51.5,0,20.265625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1209,zh,/software,software,featured,0,"{""left"":1097,""right"":1185,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":635.5,""right"":861.5,""top"":856.046875,""bottom"":900.046875,""width"":226,""height"":44}",235.5,0,19.953125,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1209,zh,/software,software,all-products,0,"{""left"":1097,""right"":1185,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":923.5,""right"":1045.5,""top"":856.359375,""bottom"":900.359375,""width"":122,""height"":44}",51.5,0,19.640625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1209,zh,/software,software,load-more,0,"{""left"":1097,""right"":1185,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":38.5,""right"":140.5,""top"":852.828125,""bottom"":899.625,""width"":102,""height"":46.796875}",956.5,0,23.171875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1209,zh,/software,software,footer-link,9,"{""left"":1097,""right"":1185,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":938.59375,""right"":1073,""top"":855.765625,""bottom"":899.765625,""width"":134.40625,""height"":44}",24,0,20.234375,134,134,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1210,zh,/software,software,new-releases,0,"{""left"":1098,""right"":1186,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":924,""right"":1046,""top"":855.78125,""bottom"":899.78125,""width"":122,""height"":44}",52,0,20.21875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1210,zh,/software,software,featured,0,"{""left"":1098,""right"":1186,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":636,""right"":862,""top"":856.09375,""bottom"":900.09375,""width"":226,""height"":44}",236,0,19.90625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1210,zh,/software,software,all-products,0,"{""left"":1098,""right"":1186,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":924,""right"":1046,""top"":856.40625,""bottom"":900.40625,""width"":122,""height"":44}",52,0,19.59375,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1210,zh,/software,software,load-more,0,"{""left"":1098,""right"":1186,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":39,""right"":141,""top"":852.875,""bottom"":899.671875,""width"":102,""height"":46.796875}",957,0,23.125,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1210,zh,/software,software,footer-link,9,"{""left"":1098,""right"":1186,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":939.375,""right"":1074,""top"":855.8125,""bottom"":899.8125,""width"":134.625,""height"":44}",24,0,20.1875,135,135,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1211,zh,/software,software,new-releases,0,"{""left"":1099,""right"":1187,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":924.5,""right"":1046.5,""top"":855.84375,""bottom"":899.84375,""width"":122,""height"":44}",52.5,0,20.15625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1211,zh,/software,software,featured,0,"{""left"":1099,""right"":1187,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":636.5,""right"":862.5,""top"":856.15625,""bottom"":900.15625,""width"":226,""height"":44}",236.5,0,19.84375,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1211,zh,/software,software,all-products,0,"{""left"":1099,""right"":1187,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":924.5,""right"":1046.5,""top"":856.46875,""bottom"":900.46875,""width"":122,""height"":44}",52.5,0,19.53125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1211,zh,/software,software,load-more,0,"{""left"":1099,""right"":1187,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":39.5,""right"":141.5,""top"":852.9375,""bottom"":899.734375,""width"":102,""height"":46.796875}",957.5,0,23.0625,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1211,zh,/software,software,footer-link,9,"{""left"":1099,""right"":1187,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":940.140625,""right"":1075,""top"":855.875,""bottom"":899.875,""width"":134.859375,""height"":44}",24,0,20.125,135,135,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1212,zh,/software,software,new-releases,0,"{""left"":1100,""right"":1188,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":925,""right"":1047,""top"":855.90625,""bottom"":899.90625,""width"":122,""height"":44}",53,0,20.09375,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1212,zh,/software,software,featured,0,"{""left"":1100,""right"":1188,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":637,""right"":863,""top"":856.21875,""bottom"":900.21875,""width"":226,""height"":44}",237,0,19.78125,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1212,zh,/software,software,all-products,0,"{""left"":1100,""right"":1188,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":925,""right"":1047,""top"":855.53125,""bottom"":899.53125,""width"":122,""height"":44}",53,0,20.46875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1212,zh,/software,software,load-more,0,"{""left"":1100,""right"":1188,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":40,""right"":142,""top"":853,""bottom"":899.796875,""width"":102,""height"":46.796875}",958,0,23,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1212,zh,/software,software,footer-link,9,"{""left"":1100,""right"":1188,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":940.90625,""right"":1076,""top"":855.9375,""bottom"":899.9375,""width"":135.09375,""height"":44}",24,0,20.0625,135,135,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1213,zh,/software,software,new-releases,0,"{""left"":1101,""right"":1189,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":925.5,""right"":1047.5,""top"":855.96875,""bottom"":899.96875,""width"":122,""height"":44}",53.5,0,20.03125,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1213,zh,/software,software,featured,0,"{""left"":1101,""right"":1189,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":637.5,""right"":863.5,""top"":856.28125,""bottom"":900.28125,""width"":226,""height"":44}",237.5,0,19.71875,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1213,zh,/software,software,all-products,0,"{""left"":1101,""right"":1189,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":925.5,""right"":1047.5,""top"":855.59375,""bottom"":899.59375,""width"":122,""height"":44}",53.5,0,20.40625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1213,zh,/software,software,load-more,0,"{""left"":1101,""right"":1189,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":40.5,""right"":142.5,""top"":853.0625,""bottom"":899.859375,""width"":102,""height"":46.796875}",958.5,0,22.9375,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1213,zh,/software,software,footer-link,9,"{""left"":1101,""right"":1189,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":941.6875,""right"":1077,""top"":856,""bottom"":900,""width"":135.3125,""height"":44}",24,0,20,135,135,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1214,zh,/software,software,new-releases,0,"{""left"":1102,""right"":1190,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":926,""right"":1048,""top"":856.03125,""bottom"":900.03125,""width"":122,""height"":44}",54,0,19.96875,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1214,zh,/software,software,featured,0,"{""left"":1102,""right"":1190,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":638,""right"":864,""top"":856.34375,""bottom"":900.34375,""width"":226,""height"":44}",238,0,19.65625,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
1,1214,zh,/software,software,all-products,0,"{""left"":1102,""right"":1190,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":926,""right"":1048,""top"":855.65625,""bottom"":899.65625,""width"":122,""height"":44}",54,0,20.34375,122,122,44,44,0,false,text,88,46,104,104,0,0,268,0,1132,false,3,true,true
1,1214,zh,/software,software,load-more,0,"{""left"":1102,""right"":1190,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":41,""right"":143,""top"":853.125,""bottom"":899.921875,""width"":102,""height"":46.796875}",959,0,22.875,100,100,45,45,0,false,text,88,46,104,0,0,18,0,0,0,false,1,true,true
1,1214,zh,/software,software,footer-link,9,"{""left"":1102,""right"":1190,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":942.453125,""right"":1078,""top"":856.0625,""bottom"":900.0625,""width"":135.546875,""height"":44}",24,0,19.9375,136,136,44,44,0,false,text,88,46,104,0,0,0,0,0,0,false,13,true,true
1,1215,zh,/software,software,new-releases,0,"{""left"":1103,""right"":1191,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":926.5,""right"":1048.5,""top"":856.09375,""bottom"":900.09375,""width"":122,""height"":44}",54.5,0,19.90625,122,122,44,44,0,false,text,88,46,104,104,0,0,268,1132,1132,false,1,true,true
1,1215,zh,/software,software,featured,0,"{""left"":1103,""right"":1191,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":638.5,""right"":864.5,""top"":856.40625,""bottom"":900.40625,""width"":226,""height"":44}",238.5,0,19.59375,226,226,44,44,0,false,text,88,46,104,0,0,0,268,1132,1132,false,1,true,true
