"run","viewport","locale","path","pageKind","targetType","targetIndex","supportRect","targetRect","gap","intersection","verticalIntersection","targetClientWidth","targetScrollWidth","targetClientHeight","targetScrollHeight","rootOverflow","textClipped","supportMode","supportWidth","supportHeight","exclusionReserve","targetMarginInlineEnd","targetMarginInlineStart","targetPaddingInlineEnd","cardWidth","railWidth","gridWidth","layoutChanged","candidateCount","pass","repeatStable"
"1","483","zh","/","home","home-product-control","1","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":355,""right"":399,""top"":856.34375,""bottom"":900.34375,""width"":44,""height"":44}","24","0","27.65625","42","42","42","42","0","false","icon","44","44","52","0","0","0","0","0","0","false","2","true","true"
"1","483","zh","/","home","home-review-control","2","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":275.5,""right"":319.5,""top"":856.34375,""bottom"":900.34375,""width"":44,""height"":44}","103.5","0","27.65625","42","42","42","42","0","false","icon","44","44","52","0","0","0","0","0","0","false","3","true","true"
"1","483","zh","/","home","home-footer-link","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":20,""right"":411,""top"":856.390625,""bottom"":900.390625,""width"":391,""height"":44}","12","0","27.609375","391","391","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","484","zh","/","home","home-cta","0","{""left"":380,""right"":468,""top"":838,""bottom"":884,""width"":88,""height"":46}","{""left"":102,""right"":382,""top"":371.5,""bottom"":419.5,""width"":280,""height"":48}","-2","2","0","276","276","44","44","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","484","zh","/","home","home-brand-cta","0","{""left"":380,""right"":468,""top"":838,""bottom"":884,""width"":88,""height"":46}","{""left"":50,""right"":330,""top"":847.34375,""bottom"":900.140625,""width"":280,""height"":52.796875}","50","0","36.65625","276","276","49","49","0","false","text","88","46","104","104","0","24","0","0","0","false","1","true","true"
"1","484","zh","/","home","home-product-control","1","{""left"":380,""right"":468,""top"":838,""bottom"":884,""width"":88,""height"":46}","{""left"":304,""right"":348,""top"":855.90625,""bottom"":899.90625,""width"":44,""height"":44}","32","0","28.09375","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","2","true","true"
"1","484","zh","/","home","home-review-control","2","{""left"":380,""right"":468,""top"":838,""bottom"":884,""width"":88,""height"":46}","{""left"":276,""right"":320,""top"":855.90625,""bottom"":899.90625,""width"":44,""height"":44}","60","0","28.09375","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","3","true","true"
"1","484","zh","/","home","home-footer-link","0","{""left"":380,""right"":468,""top"":838,""bottom"":884,""width"":88,""height"":46}","{""left"":20,""right"":360,""top"":855.953125,""bottom"":899.953125,""width"":340,""height"":44}","20","0","28.046875","340","340","44","44","0","false","text","88","46","104","0","0","0","0","0","0","false","13","true","true"
"1","768","zh","/","home","home-cta","0","{""left"":656,""right"":744,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":317.296875,""right"":450.703125,""top"":373.171875,""bottom"":421.171875,""width"":133.40625,""height"":48}","205.296875","0","0","129","129","44","44","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","768","zh","/","home","home-brand-cta","0","{""left"":656,""right"":744,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":312.53125,""right"":455.46875,""top"":846.71875,""bottom"":899.515625,""width"":142.9375,""height"":52.796875}","200.53125","0","29.28125","139","139","49","49","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","768","zh","/","home","home-product-control","1","{""left"":656,""right"":744,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":592,""right"":636,""top"":856,""bottom"":900,""width"":44,""height"":44}","20","0","20","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","2","true","true"
"1","768","zh","/","home","home-review-control","2","{""left"":656,""right"":744,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":418,""right"":462,""top"":856.4375,""bottom"":900.4375,""width"":44,""height"":44}","194","0","19.5625","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","3","true","true"
"1","768","zh","/","home","home-footer-link","9","{""left"":656,""right"":744,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":598.984375,""right"":631.984375,""top"":855.625,""bottom"":899.625,""width"":33,""height"":44}","24.015625","0","20.375","33","33","44","44","0","false","text","88","46","104","0","0","0","0","0","0","false","13","true","true"
"1","1024","zh","/","home","home-cta","0","{""left"":912,""right"":1000,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":445.296875,""right"":578.703125,""top"":439.71875,""bottom"":487.71875,""width"":133.40625,""height"":48}","333.296875","0","0","129","129","44","44","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","1024","zh","/","home","home-brand-cta","0","{""left"":912,""right"":1000,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":440.53125,""right"":583.46875,""top"":846.859375,""bottom"":899.65625,""width"":142.9375,""height"":52.796875}","328.53125","0","29.140625","139","139","49","49","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","1024","zh","/","home","home-product-control","1","{""left"":912,""right"":1000,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":848,""right"":892,""top"":855.578125,""bottom"":899.578125,""width"":44,""height"":44}","20","0","20.421875","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","2","true","true"
"1","1024","zh","/","home","home-review-control","2","{""left"":912,""right"":1000,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":546,""right"":590,""top"":855.796875,""bottom"":899.796875,""width"":44,""height"":44}","322","0","20.203125","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","3","true","true"
"1","1024","zh","/","home","home-footer-link","9","{""left"":912,""right"":1000,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":796.125,""right"":888,""top"":855.90625,""bottom"":899.90625,""width"":91.875,""height"":44}","24","0","20.09375","92","92","44","44","0","false","text","88","46","104","0","0","0","0","0","0","false","13","true","true"
"1","1440","zh","/","home","home-cta","0","{""left"":1328,""right"":1416,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":653.296875,""right"":786.703125,""top"":504.75,""bottom"":552.75,""width"":133.40625,""height"":48}","541.296875","0","0","129","129","44","44","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","1440","zh","/","home","home-brand-cta","0","{""left"":1328,""right"":1416,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":648.53125,""right"":791.46875,""top"":847.140625,""bottom"":899.9375,""width"":142.9375,""height"":52.796875}","536.53125","0","28.859375","139","139","49","49","0","false","text","88","46","104","0","0","24","0","0","0","false","1","true","true"
"1","1440","zh","/","home","home-product-control","1","{""left"":1328,""right"":1416,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":1134,""right"":1178,""top"":855.890625,""bottom"":899.890625,""width"":44,""height"":44}","150","0","20.109375","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","2","true","true"
"1","1440","zh","/","home","home-review-control","2","{""left"":1328,""right"":1416,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":754,""right"":798,""top"":856.359375,""bottom"":900.359375,""width"":44,""height"":44}","530","0","19.640625","42","42","42","42","0","false","text","88","46","104","0","0","0","0","0","0","false","3","true","true"
"1","1440","zh","/","home","home-footer-link","9","{""left"":1328,""right"":1416,""top"":830,""bottom"":876,""width"":88,""height"":46}","{""left"":1068.953125,""right"":1216,""top"":856.078125,""bottom"":900.078125,""width"":147.046875,""height"":44}","112","0","19.921875","147","147","44","44","0","false","text","88","46","104","0","0","0","0","0","0","false","13","true","true"
"1","320","en","/en/software","software","new-releases","3","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":117,""right"":227,""top"":800.3125,""bottom"":844.3125,""width"":110,""height"":44}","33","0","27.6875","110","110","44","44","0","false","icon","44","44","52","52","52","0","256","1118","320","false","4","true","true"
"1","320","en","/en/software","software","featured","2","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":104.59375,""right"":227.390625,""top"":800.28125,""bottom"":844.28125,""width"":122.796875,""height"":44}","32.609375","0","27.71875","123","123","44","44","0","false","icon","44","44","52","52","52","0","268.796875","882","320","false","3","true","true"
"1","320","en","/en/software","software","all-products","0","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":227,""top"":799.5625,""bottom"":843.5625,""width"":186,""height"":44}","33","0","28.4375","186","186","44","44","0","false","icon","44","44","52","52","0","0","280","0","280","false","12","true","true"
"1","320","en","/en/software","software","load-more","0","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":796.953125,""bottom"":843.75,""width"":119.796875,""height"":46.796875}","120.203125","0","31.046875","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","320","en","/en/software","software","footer-link","0","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":248,""top"":799.75,""bottom"":843.75,""width"":228,""height"":44}","12","0","28.25","228","228","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","360","en","/en/software","software","new-releases","3","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":125,""right"":267,""top"":800.234375,""bottom"":844.234375,""width"":142,""height"":44}","33","0","27.765625","142","142","44","44","0","false","icon","44","44","52","52","52","0","288","1246","360","false","4","true","true"
"1","360","en","/en/software","software","featured","2","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":110.78125,""right"":267.171875,""top"":800.109375,""bottom"":844.109375,""width"":156.390625,""height"":44}","32.828125","0","27.890625","156","156","44","44","0","false","icon","44","44","52","52","52","0","302.390625","983","360","false","3","true","true"
"1","360","en","/en/software","software","all-products","0","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":267,""top"":799.890625,""bottom"":843.890625,""width"":226,""height"":44}","33","0","28.109375","226","226","44","44","0","false","icon","44","44","52","52","0","0","320","0","320","false","12","true","true"
"1","360","en","/en/software","software","load-more","0","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":796.78125,""bottom"":843.578125,""width"":119.796875,""height"":46.796875}","160.203125","0","31.21875","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","360","en","/en/software","software","footer-link","0","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":288,""top"":799.578125,""bottom"":843.578125,""width"":268,""height"":44}","12","0","28.421875","268","268","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","390","en","/en/software","software","new-releases","3","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":131,""right"":297,""top"":799.734375,""bottom"":843.734375,""width"":166,""height"":44}","33","0","28.265625","166","166","44","44","0","false","icon","44","44","52","52","52","0","312","1342","390","false","4","true","true"
"1","390","en","/en/software","software","featured","2","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":115.1875,""right"":296.78125,""top"":799.59375,""bottom"":843.59375,""width"":181.59375,""height"":44}","33.21875","0","28.40625","182","182","44","44","0","false","icon","44","44","52","52","52","0","327.59375","1059","390","false","3","true","true"
"1","390","en","/en/software","software","all-products","0","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":297,""top"":800.0625,""bottom"":844.0625,""width"":256,""height"":44}","33","0","27.9375","256","256","44","44","0","false","icon","44","44","52","52","0","0","350","0","350","false","12","true","true"
"1","390","en","/en/software","software","load-more","0","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":797.515625,""bottom"":844.3125,""width"":119.796875,""height"":46.796875}","190.203125","0","30.484375","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","390","en","/en/software","software","footer-link","0","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":318,""top"":799.71875,""bottom"":843.71875,""width"":298,""height"":44}","12","0","28.28125","298","298","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","480","en","/en/software","software","new-releases","3","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":149,""right"":387,""top"":800.046875,""bottom"":844.046875,""width"":238,""height"":44}","33","0","27.953125","238","238","44","44","0","false","icon","44","44","52","52","52","0","384","1630","480","false","4","true","true"
"1","480","en","/en/software","software","featured","2","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":129.375,""right"":386.5625,""top"":800.421875,""bottom"":844.421875,""width"":257.1875,""height"":44}","33.4375","0","27.578125","257","257","44","44","0","false","icon","44","44","52","52","52","0","403.1875","1286","480","false","3","true","true"
"1","480","en","/en/software","software","all-products","0","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":41,""right"":387,""top"":800.328125,""bottom"":844.328125,""width"":346,""height"":44}","33","0","27.671875","346","346","44","44","0","false","icon","44","44","52","52","0","0","440","0","440","false","12","true","true"
"1","480","en","/en/software","software","load-more","0","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":797.65625,""bottom"":844.453125,""width"":119.796875,""height"":46.796875}","280.203125","0","30.34375","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","480","en","/en/software","software","footer-link","0","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":408,""top"":799.859375,""bottom"":843.859375,""width"":388,""height"":44}","12","0","28.140625","388","388","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","483","en","/en/software","software","new-releases","3","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":185.171875,""right"":389.5625,""top"":856.390625,""bottom"":900.390625,""width"":204.390625,""height"":44}","33.4375","0","27.609375","204","204","44","44","0","false","icon","44","44","52","52","88","0","386.390625","1640","483","false","4","true","true"
"1","483","en","/en/software","software","featured","2","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":130.4375,""right"":390.15625,""top"":856,""bottom"":900,""width"":259.71875,""height"":44}","32.84375","0","28","260","260","44","44","0","false","icon","44","44","52","52","52","0","405.71875","1293","483","false","3","true","true"
"1","483","en","/en/software","software","all-products","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":41,""right"":390,""top"":855.59375,""bottom"":899.59375,""width"":349,""height"":44}","33","0","28.40625","349","349","44","44","0","false","icon","44","44","52","52","0","0","443","0","443","false","12","true","true"
"1","483","en","/en/software","software","load-more","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":853.484375,""bottom"":900.28125,""width"":119.796875,""height"":46.796875}","283.203125","0","30.515625","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","483","en","/en/software","software","footer-link","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":20,""right"":411,""top"":855.6875,""bottom"":899.6875,""width"":391,""height"":44}","12","0","28.3125","391","391","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","13","true","true"
"1","484","en","/en/software","software","new-releases","3","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":237.5625,""right"":338.75,""top"":855.828125,""bottom"":899.828125,""width"":101.1875,""height"":44}","33.703125","0","28.171875","101","101","44","44","0","false","text","95.546875","46","104","104","140","0","387.1875","1643","484","false","4","true","true"
"1","484","en","/en/software","software","featured","2","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":182.09375,""right"":338.640625,""top"":855.90625,""bottom"":899.90625,""width"":156.546875,""height"":44}","33.8125","0","28.09375","157","157","44","44","0","false","text","95.546875","46","104","104","104","0","406.546875","1296","484","false","3","true","true"
"1","484","en","/en/software","software","all-products","0","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.0625,""bottom"":900.0625,""width"":298,""height"":44}","33.453125","0","27.9375","298","298","44","44","0","false","text","95.546875","46","104","104","0","0","444","0","444","false","12","true","true"
"1","484","en","/en/software","software","load-more","0","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":20,""right"":139.796875,""top"":853.140625,""bottom"":899.9375,""width"":119.796875,""height"":46.796875}","232.65625","0","30.859375","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
"1","484","en","/en/software","software","footer-link","0","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":20,""right"":360,""top"":856.34375,""bottom"":900.34375,""width"":340,""height"":44}","12.453125","0","27.65625","340","340","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","13","true","true"
"1","768","en","/en/software","software","new-releases","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.640625,""bottom"":899.640625,""width"":204,""height"":44}","29.453125","0","20.359375","204","204","44","44","0","false","text","95.546875","46","104","104","0","0","350","720","720","false","2","true","true"
"1","768","en","/en/software","software","featured","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.796875,""bottom"":899.796875,""width"":204,""height"":44}","29.453125","0","20.203125","204","204","44","44","0","false","text","95.546875","46","104","104","0","0","350","720","720","false","1","true","true"
"1","768","en","/en/software","software","all-products","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.953125,""bottom"":899.953125,""width"":204,""height"":44}","29.453125","0","20.046875","204","204","44","44","0","false","text","95.546875","46","104","104","0","0","350","0","720","false","6","true","true"
"1","768","en","/en/software","software","load-more","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":24,""right"":143.796875,""top"":853.25,""bottom"":900.046875,""width"":119.796875,""height"":46.796875}","504.65625","0","22.75","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
"1","768","en","/en/software","software","footer-link","9","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":565.453125,""right"":632,""top"":856.1875,""bottom"":900.1875,""width"":66.546875,""height"":44}","16.453125","0","19.8125","67","67","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","13","true","true"
"1","1024","en","/en/software","software","new-releases","0","{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":709,""right"":875,""top"":855.5625,""bottom"":899.5625,""width"":166,""height"":44}","29.453125","0","20.4375","166","166","44","44","0","false","text","95.546875","46","104","104","0","0","312","976","976","false","1","true","true"
"1","1024","en","/en/software","software","featured","0","{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":709,""right"":875,""top"":856.09375,""bottom"":900.09375,""width"":166,""height"":44}","29.453125","0","19.90625","166","166","44","44","0","false","text","95.546875","46","104","104","0","0","312","976","976","false","1","true","true"
"1","1024","en","/en/software","software","all-products","0","{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":709,""right"":875,""top"":855.953125,""bottom"":899.953125,""width"":166,""height"":44}","29.453125","0","20.046875","166","166","44","44","0","false","text","95.546875","46","104","104","0","0","312","0","976","false","4","true","true"
"1","1024","en","/en/software","software","load-more","0","{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":24,""right"":143.796875,""top"":852.96875,""bottom"":899.765625,""width"":119.796875,""height"":46.796875}","760.65625","0","23.03125","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
"1","1024","en","/en/software","software","footer-link","9","{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":796.125,""right"":888,""top"":855.90625,""bottom"":899.90625,""width"":91.875,""height"":44}","16.453125","0","20.09375","92","92","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","13","true","true"
"1","1440","en","/en/software","software","new-releases","0","{""left"":1320.453125,""right"":1416,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":1039,""right"":1161,""top"":855.96875,""bottom"":899.96875,""width"":122,""height"":44}","159.453125","0","20.03125","122","122","44","44","0","false","text","95.546875","46","104","104","0","0","268","1132","1132","false","1","true","true"
"1","1440","en","/en/software","software","featured","0","{""left"":1320.453125,""right"":1416,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":751,""right"":977,""top"":856.46875,""bottom"":900.46875,""width"":226,""height"":44}","343.453125","0","19.53125","226","226","44","44","0","false","text","95.546875","46","104","0","0","0","268","1132","1132","false","1","true","true"
"1","1440","en","/en/software","software","all-products","0","{""left"":1320.453125,""right"":1416,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":1039,""right"":1161,""top"":855.96875,""bottom"":899.96875,""width"":122,""height"":44}","159.453125","0","20.03125","122","122","44","44","0","false","text","95.546875","46","104","104","0","0","268","0","1132","false","3","true","true"
"1","1440","en","/en/software","software","load-more","0","{""left"":1320.453125,""right"":1416,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":154,""right"":273.796875,""top"":852.8125,""bottom"":899.609375,""width"":119.796875,""height"":46.796875}","1046.65625","0","23.1875","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
"1","1440","en","/en/software","software","footer-link","9","{""left"":1320.453125,""right"":1416,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":1068.953125,""right"":1216,""top"":855.75,""bottom"":899.75,""width"":147.046875,""height"":44}","104.453125","0","20.25","147","147","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","13","true","true"
"1","320","en","/en/software?page=2","pagination","previous","0","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":129.375,""top"":799.953125,""bottom"":843.953125,""width"":109.375,""height"":44}","130.625","0","28.046875","109","109","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","1","true","true"
"1","320","en","/en/software?page=2","pagination","next","0","{""left"":260,""right"":304,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":139.796875,""top"":796.953125,""bottom"":843.75,""width"":119.796875,""height"":46.796875}","120.203125","0","31.046875","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","360","en","/en/software?page=2","pagination","previous","0","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":129.375,""top"":800.171875,""bottom"":844.171875,""width"":109.375,""height"":44}","170.625","0","27.828125","109","109","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","1","true","true"
"1","360","en","/en/software?page=2","pagination","next","0","{""left"":300,""right"":344,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":153.375,""right"":273.171875,""top"":796.78125,""bottom"":843.578125,""width"":119.796875,""height"":46.796875}","26.828125","0","31.21875","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","390","en","/en/software?page=2","pagination","previous","0","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":129.375,""top"":799.90625,""bottom"":843.90625,""width"":109.375,""height"":44}","200.625","0","28.09375","109","109","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","1","true","true"
"1","390","en","/en/software?page=2","pagination","next","0","{""left"":330,""right"":374,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":153.375,""right"":273.171875,""top"":797.515625,""bottom"":844.3125,""width"":119.796875,""height"":46.796875}","56.828125","0","30.484375","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","480","en","/en/software?page=2","pagination","previous","0","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":20,""right"":129.375,""top"":800.046875,""bottom"":844.046875,""width"":109.375,""height"":44}","290.625","0","27.953125","109","109","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","1","true","true"
"1","480","en","/en/software?page=2","pagination","next","0","{""left"":420,""right"":464,""top"":784,""bottom"":828,""width"":44,""height"":44}","{""left"":153.375,""right"":273.171875,""top"":797.65625,""bottom"":844.453125,""width"":119.796875,""height"":46.796875}","146.828125","0","30.34375","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","483","en","/en/software?page=2","pagination","previous","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":20,""right"":129.375,""top"":855.875,""bottom"":899.875,""width"":109.375,""height"":44}","293.625","0","28.125","109","109","44","44","0","false","icon","44","44","52","0","0","0","0","0","0","false","1","true","true"
"1","483","en","/en/software?page=2","pagination","next","0","{""left"":423,""right"":467,""top"":840,""bottom"":884,""width"":44,""height"":44}","{""left"":153.375,""right"":273.171875,""top"":853.484375,""bottom"":900.28125,""width"":119.796875,""height"":46.796875}","149.828125","0","30.515625","118","118","45","45","0","false","icon","44","44","52","0","0","18","0","0","0","false","1","true","true"
"1","484","en","/en/software?page=2","pagination","previous","0","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":20,""right"":129.375,""top"":855.53125,""bottom"":899.53125,""width"":109.375,""height"":44}","243.078125","0","28.46875","109","109","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","1","true","true"
"1","484","en","/en/software?page=2","pagination","next","0","{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":153.375,""right"":273.171875,""top"":853.140625,""bottom"":899.9375,""width"":119.796875,""height"":46.796875}","99.28125","0","30.859375","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
"1","768","en","/en/software?page=2","pagination","previous","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":24,""right"":133.375,""top"":855.640625,""bottom"":899.640625,""width"":109.375,""height"":44}","515.078125","0","20.359375","109","109","44","44","0","false","text","95.546875","46","104","0","0","0","0","0","0","false","1","true","true"
"1","768","en","/en/software?page=2","pagination","next","0","{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":157.375,""right"":277.171875,""top"":853.25,""bottom"":900.046875,""width"":119.796875,""height"":46.796875}","371.28125","0","22.75","118","118","45","45","0","false","text","95.546875","46","104","0","0","18","0","0","0","false","1","true","true"
